ID,Name,Type,X,Y,Width,Height,Section Link,Direct Link
I2:3477;40:13920,"Icon",instance,13129,1356,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13920","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13920&mode=design"
I2:3477;40:13920;5:1787,"Vector",vector,13131,1358,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13920;5:1787","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13920;5:1787&mode=design"
I2:3477;40:13920;5:1788,"Vector",vector,13138.08984375,1362.9954833984375,5.830003261566162,6.0044755935668945,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13920;5:1788","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13920;5:1788&mode=design"
I2:3477;40:13920;5:1789,"Vector 2",vector,13141,1372,0,0.5,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13920;5:1789","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13920;5:1789&mode=design"
I2:3477;40:13921,"Right",frame,13478,1356,596,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13921","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13921&mode=design"
I2:3477;56:6171,"추가하기",frame,13705,1356,96,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6171","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6171&mode=design"
I2:3477;56:6172,"Icon",instance,13705,1356,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6172","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6172&mode=design"
I2:3477;56:6172;12:2060,"Vector",vector,13707,1358,20,20,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6172;12:2060","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6172;12:2060&mode=design"
I2:3477;56:6172;12:2066,"Plus",frame,13712,1363,10,10,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6172;12:2066","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6172;12:2066&mode=design"
I2:3477;56:6172;12:2067,"Vector 134",vector,13710.6357421875,1361.6360397525852,12.72792049482996,12.727920494829505,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6172;12:2067","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6172;12:2067&mode=design"
I2:3477;56:6172;12:2068,"Vector 135",vector,13710.636039752586,1361.635986328125,12.72792049482814,12.727920494829505,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6172;12:2068","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6172;12:2068&mode=design"
I2:3477;56:6173,"추가하기",text,13734,1357,67,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6173","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;56:6173&mode=design"
I2:3477;40:13922,"0/500",text,14027,1356,47,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13922","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13922&mode=design"
I2:3477;40:13923,"키워드 4개를 선택해주세요.",text,13868,1357,206,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13923","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3477;40:13923&mode=design"
2:3478,"Text box",instance,12984,1401,1090,300,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3478","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3478&mode=design"
I2:3478;24:3935,"텍스트를 입력해주세요.",text,13004,1421,83,22,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3478;24:3935","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3478;24:3935&mode=design"
2:3479,"Bottom button",instance,12955,1751,1150,68,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3479","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3479&mode=design"
I2:3479;56:8074,"Buttons",frame,12955,1751,1150,68,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3479;56:8074","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3479;56:8074&mode=design"
I2:3479;56:8075,"다음",text,13492.5,1772,41,26,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3479;56:8075","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3479;56:8075&mode=design"
I2:3479;56:8076,"Icon",instance,13543.5,1774.5,24,21,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3479;56:8076","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3479;56:8076&mode=design"
I2:3479;56:8076;4:3076,"Rectangle 55",vector,13547.0380859375,1775.4999436439875,18.275990171883677,18.46153849327493,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3479;56:8076;4:3076","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3479;56:8076;4:3076&mode=design"
I2:3479;56:8076;4:3077,"Rectangle 58",rectangle,13545.5,1783.5,20,2,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3479;56:8076;4:3077","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3479;56:8076;4:3077&mode=design"
2:3480,"LNB",instance,12570,387,360,1453,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3480","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=2%3A3480&mode=design"
I2:3480;40:14359,"메뉴명 영역",frame,12570,387,360,70,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14359","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14359&mode=design"
I2:3480;40:14360,"AI리포트",text,12590,409.5,78,25,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14360","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14360&mode=design"
I2:3480;40:14323,"LNB영역",frame,12570,457,360,1383,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14323","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14323&mode=design"
I2:3480;40:14324,"LNB",frame,12590,477,320,146,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14324","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14324&mode=design"
I2:3480;40:14325,"BID Report",frame,12584.5,477,331,42,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14325","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14325&mode=design"
I2:3480;40:14326,"Frame 273",frame,12589.5,482,321,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14326","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14326&mode=design"
I2:3480;40:14327,"Frame 383",frame,12589.5,482,282,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14327","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14327&mode=design"
I2:3480;40:14328,"Icon",instance,12589.5,486,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14328","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14328&mode=design"
I2:3480;40:14328;5:1504,"BID",text,12593,490.5,17,15,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14328;5:1504","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14328;5:1504&mode=design"
I2:3480;40:14329,"BID Report",text,12628.5,482,243,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14329","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14329&mode=design"
I2:3480;40:14330,"Icon",instance,12886.5,486,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14330","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14330&mode=design"
I2:3480;40:14330;4:2987,"Vector",vector,12893.7001953125,489.5999927520752,9.599998474121094,16.80000114440918,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14330;4:2987","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14330;4:2987&mode=design"
I2:3480;40:14331,"Visual Report",frame,12590,539,320,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14331","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14331&mode=design"
I2:3480;40:14332,"Icon",instance,12590,543,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14332","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14332&mode=design"
I2:3480;40:14332;5:1504,"BID",text,12593.5,547.5,17,15,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14332;5:1504","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14332;5:1504&mode=design"
I2:3480;40:14333,"BID Report",text,12629,539,243,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14333","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14333&mode=design"
I2:3480;40:14334,"Icon",instance,12887,543,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14334","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14334&mode=design"
I2:3480;40:14334;4:2987,"Vector",vector,12894.2001953125,546.6000232696533,9.599998474121094,16.80000114440918,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14334;4:2987","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;40:14334;4:2987&mode=design"
I2:3480;56:12585,"Visual Report",frame,12584.5,591,331,42,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12585","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12585&mode=design"
I2:3480;56:12586,"Frame 273",frame,12589.5,596,321,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12586","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12586&mode=design"
I2:3480;56:12587,"Frame 383",frame,12589.5,596,282,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12587","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12587&mode=design"
I2:3480;56:12588,"Icon",instance,12589.5,600,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588&mode=design"
I2:3480;56:12588;5:1512,"Vector",vector,12589.5,607.999755859375,24,16.000396728515625,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588;5:1512","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588;5:1512&mode=design"
I2:3480;56:12588;5:1513,"Vector",vector,12597.5,612,7.999800682067871,7.999800682067871,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588;5:1513","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588;5:1513&mode=design"
I2:3480;56:12588;5:1514,"Vector",vector,12600.5,600,1.999800205230713,5.999100208282471,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588;5:1514","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588;5:1514&mode=design"
I2:3480;56:12588;5:1515,"Vector",vector,12606.857462432807,602.3128911322711,4.630818817193358,5.418003797151755,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588;5:1515","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588;5:1515&mode=design"
I2:3480;56:12588;5:1516,"Vector",vector,12591.508156360022,602.3222045898438,4.632025475861155,5.41972506784839,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588;5:1516","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12588;5:1516&mode=design"
I2:3480;56:12589,"Visual Report",text,12628.5,596,243,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12589","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12589&mode=design"
I2:3480;56:12590,"Icon",instance,12886.5,600,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12590","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12590&mode=design"
I2:3480;56:12590;4:2987,"Vector",vector,12893.7001953125,603.6000232696533,9.599998474121094,16.80000114440918,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12590;4:2987","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:12590;4:2987&mode=design"
I2:3480;56:11157,"Visual Report",frame,12590,539,320,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11157","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11157&mode=design"
I2:3480;56:11158,"Icon",instance,12590,543,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158&mode=design"
I2:3480;56:11158;5:1512,"Vector",vector,12590,550.999755859375,24,16.000396728515625,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158;5:1512","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158;5:1512&mode=design"
I2:3480;56:11158;5:1513,"Vector",vector,12598,555,7.999800682067871,7.999800682067871,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158;5:1513","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158;5:1513&mode=design"
I2:3480;56:11158;5:1514,"Vector",vector,12601,543,1.999800205230713,5.999100208282471,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158;5:1514","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158;5:1514&mode=design"
I2:3480;56:11158;5:1515,"Vector",vector,12607.357462432807,545.3128911322711,4.630818817193358,5.418003797151755,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158;5:1515","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158;5:1515&mode=design"
I2:3480;56:11158;5:1516,"Vector",vector,12592.008156360022,545.3222045898438,4.632025475861155,5.41972506784839,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158;5:1516","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11158;5:1516&mode=design"
I2:3480;56:11159,"Visual Report",text,12629,539,243,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11159","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11159&mode=design"
I2:3480;56:11160,"Icon",instance,12887,543,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11160","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11160&mode=design"
I2:3480;56:11160;4:2987,"Vector",vector,12894.2001953125,546.6000232696533,9.599998474121094,16.80000114440918,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11160;4:2987","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:11160;4:2987&mode=design"
I2:3480;56:14279,"Marketing Report",frame,12584.5,705,331,42,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14279","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14279&mode=design"
I2:3480;56:14280,"Frame 273",frame,12589.5,710,321,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14280","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14280&mode=design"
I2:3480;56:14281,"Frame 383",frame,12589.5,710,282,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14281","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14281&mode=design"
I2:3480;56:14282,"Icon",instance,12589.5,714,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282&mode=design"
I2:3480;56:14282;5:1519,"g2669",group,12589.5,713.9999389648438,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1519","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1519&mode=design"
I2:3480;56:14282;5:1537,"Clip path group",group,12589.5,713.9999389648438,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1537","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1537&mode=design"
I2:3480;56:14282;5:1535,"clipPath2675",group,12589.5,713.9999389648438,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1535","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1535&mode=design"
I2:3480;56:14282;5:1536,"path2673",vector,12589.5,713.9999389648438,24,24,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1536","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1536&mode=design"
I2:3480;56:14282;5:1520,"g2671",group,12590.203125,714.7030620574951,22.59375,22.593751907348633,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1520","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1520&mode=design"
I2:3480;56:14282;5:1521,"g2677",group,12591.609375,726.8905630111694,6.09375,10.406250953674316,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1521","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1521&mode=design"
I2:3480;56:14282;5:1522,"path2679",vector,12591.609375,726.8905630111694,6.09375,10.406250953674316,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1522","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1522&mode=design"
I2:3480;56:14282;5:1523,"g2681",group,12597.703125,714.7030620574951,9.375,16.875001907348633,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1523","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1523&mode=design"
I2:3480;56:14282;5:1524,"path2683",vector,12597.703125,714.7030620574951,9.375,16.875001907348633,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1524","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1524&mode=design"
I2:3480;56:14282;5:1525,"g2685",group,12593.015625,719.3905634880066,4.6875,7.500000476837158,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1525","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1525&mode=design"
I2:3480;56:14282;5:1526,"path2687",vector,12593.015625,719.3905634880066,4.6875,7.500000476837158,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1526","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1526&mode=design"
I2:3480;56:14282;5:1527,"g2689",group,12590.203125,720.7968139648438,2.812500238418579,4.6875,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1527","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1527&mode=design"
I2:3480;56:14282;5:1528,"path2691",vector,12590.203125,720.7968139648438,2.812500238418579,4.6875,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1528","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1528&mode=design"
I2:3480;56:14282;5:1529,"g2693",group,12610.921875,723.1405639648438,1.8750001192092896,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1529","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1529&mode=design"
I2:3480;56:14282;5:1530,"path2695",vector,12610.921875,723.1405639648438,1.8750001192092896,0,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1530","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1530&mode=design"
I2:3480;56:14282;5:1531,"g2697",group,12610.3564453125,719.2928461432457,1.7619376182556152,0.641296923160553,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1531","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1531&mode=design"
I2:3480;56:14282;5:1532,"path2699",vector,12610.3564453125,719.2928461432457,1.7619376182556152,0.641296923160553,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1532","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1532&mode=design"
I2:3480;56:14282;5:1533,"g2701",group,12610.3564453125,726.3469843268394,1.7619376182556152,0.641296923160553,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1533","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1533&mode=design"
I2:3480;56:14282;5:1534,"path2703",vector,12610.3564453125,726.3469843268394,1.7619376182556152,0.641296923160553,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1534","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14282;5:1534&mode=design"
I2:3480;56:14283,"Marketing Report",text,12628.5,710,243,32,"https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14283","https://www.figma.com/design/aAlM1pXOIlBOHPL0yelXUb?node-id=I2%3A3480;56:14283&mode=design"
